frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
1175,"Jul 13, 2023 15:21:27.763586004 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,2465,2,0,12,,,,,,,,,,,6,,
1176,"Jul 13, 2023 15:21:27.763688387 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1177,"Jul 13, 2023 15:21:27.785607954 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2592,2,0,8,0x00000000a38fe180,100,Aya's Galaxy ,1,1,,,,,,,,
1178,"Jul 13, 2023 15:21:27.786273481 GMT",ce:6b:60:77:85:72,ff:ff:ff:ff:ff:ff,66,0,d6:7e:a7:8e:35:cb,1062,2,2,0,,,,,,,,,,,,,
1179,"Jul 13, 2023 15:21:27.924551640 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,68,2,0,8,0x000000000488c180,16,Aya's Galaxy ,1,2,,,,,,,,
1180,"Jul 13, 2023 15:21:27.928852359 GMT",d6:7e:a7:8e:35:cb,b6:f2:68:c9:ce:c5,385,0,d6:7e:a7:8e:35:cb,2466,2,0,5,0x00000000a3920f6b,100,Aya's Galaxy ,1,,,,,,,,,
1181,"Jul 13, 2023 15:21:27.932168082 GMT",d6:7e:a7:8e:35:cb,b6:f2:68:c9:ce:c5,385,1,d6:7e:a7:8e:35:cb,2466,2,0,5,0x00000000a3921c54,100,Aya's Galaxy ,1,1,,,,,,,,
1182,"Jul 13, 2023 15:21:27.932379917 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1183,"Jul 13, 2023 15:21:27.960154543 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1184,"Jul 13, 2023 15:21:27.962623790 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1185,"Jul 13, 2023 15:21:27.987009163 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,71,2,0,8,0x000000000489b5d9,16,Aya's Galaxy ,1,2,,,,,,,,
1186,"Jul 13, 2023 15:21:28.016617491 GMT",b6:f2:68:c9:ce:c5,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,541,2,0,4,,,,,,,,,,,,,
1187,"Jul 13, 2023 15:21:28.037626898 GMT",b6:f2:68:c9:ce:c5,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,542,2,0,4,,,,,,,,,,,,,
1188,"Jul 13, 2023 15:21:28.091511787 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,76,2,0,8,0x00000000048b4d92,16,Aya's Galaxy ,1,2,,,,,,,,
1189,"Jul 13, 2023 15:21:28.121200619 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,78,2,0,8,0x00000000048bc180,16,Aya's Galaxy ,1,2,,,,,,,,
1190,"Jul 13, 2023 15:21:28.158552138 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1191,"Jul 13, 2023 15:21:28.219475898 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,81,2,0,8,0x00000000048d4180,16,Aya's Galaxy ,1,2,,,,,,,,
1192,"Jul 13, 2023 15:21:28.232421295 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1193,"Jul 13, 2023 15:21:28.263643521 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1194,"Jul 13, 2023 15:21:28.324451911 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1195,"Jul 13, 2023 15:21:28.337174098 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
1196,"Jul 13, 2023 15:21:28.367786230 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1197,"Jul 13, 2023 15:21:28.374315851 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1198,"Jul 13, 2023 15:21:28.378391512 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1199,"Jul 13, 2023 15:21:28.395645024 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1200,"Jul 13, 2023 15:21:28.548645941 GMT",b0:4e:26:27:69:f1,e0:cc:f8:42:fb:ec,48,1,b0:4e:26:27:69:f1,2622,2,0,13,,,,,,,,,,,39,,
1201,"Jul 13, 2023 15:21:28.553345392 GMT",b0:4e:26:27:69:f1,e0:cc:f8:42:fb:ec,48,0,b0:4e:26:27:69:f1,2626,2,0,13,,,,,,,,,,,39,,
1202,"Jul 13, 2023 15:21:28.645317365 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,106,2,0,8,0x000000000493c180,16,Aya's Galaxy ,1,2,,,,,,,,
1203,"Jul 13, 2023 15:21:28.694427569 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,109,2,0,8,0x0000000004948180,16,Aya's Galaxy ,1,2,,,,,,,,
1204,"Jul 13, 2023 15:21:28.727397668 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,111,2,0,8,0x00000000049501fb,16,Aya's Galaxy ,1,2,,,,,,,,
1205,"Jul 13, 2023 15:21:28.763972127 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1206,"Jul 13, 2023 15:21:28.787723128 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1207,"Jul 13, 2023 15:21:28.837995363 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1208,"Jul 13, 2023 15:21:28.870557445 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3790,2,0,4,,,Zain_aiinde,,,,,,,,,,
1209,"Jul 13, 2023 15:21:28.874710061 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,120,2,0,8,0x0000000004974180,16,Aya's Galaxy ,1,2,,,,,,,,
1210,"Jul 13, 2023 15:21:28.990255843 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1211,"Jul 13, 2023 15:21:29.014371444 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2604,2,0,8,0x00000000a3a2a180,100,Aya's Galaxy ,1,1,,,,,,,,
1212,"Jul 13, 2023 15:21:29.228041262 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1213,"Jul 13, 2023 15:21:29.260123127 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1214,"Jul 13, 2023 15:21:29.280199049 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2036,2,0,4,,,Zain656756,,,,,,,,,,
1215,"Jul 13, 2023 15:21:29.301515248 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1216,"Jul 13, 2023 15:21:29.391252856 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1217,"Jul 13, 2023 15:21:29.425408701 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1218,"Jul 13, 2023 15:21:29.477669894 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1219,"Jul 13, 2023 15:21:29.526644033 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2609,2,0,8,0x00000000a3aa72a2,100,Aya's Galaxy ,1,1,,,,,,,,
1220,"Jul 13, 2023 15:21:29.580741494 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,160,2,0,8,0x0000000004a2078e,16,Aya's Galaxy ,1,2,,,,,,,,
1221,"Jul 13, 2023 15:21:29.608012610 GMT",,b4:c4:fc:b7:19:48,38,0,,,2,1,8,,,,,,,,,,,,,
1222,"Jul 13, 2023 15:21:29.739766948 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1223,"Jul 13, 2023 15:21:29.745734654 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,2470,2,0,12,,,,,,,,,,,6,,
1224,"Jul 13, 2023 15:21:29.745982842 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1225,"Jul 13, 2023 15:21:29.758489873 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1226,"Jul 13, 2023 15:21:29.781711814 GMT",,9c:29:76:18:2e:32,38,0,,,2,1,8,,,,,,,,,,,,,
1227,"Jul 13, 2023 15:21:29.807644526 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1228,"Jul 13, 2023 15:21:29.956033163 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,183,2,0,8,0x0000000004a7c180,16,Aya's Galaxy ,1,2,,,,,,,,
1229,"Jul 13, 2023 15:21:29.988786282 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,185,2,0,8,0x0000000004a84180,16,Aya's Galaxy ,1,2,,,,,,,,
1230,"Jul 13, 2023 15:21:29.992840104 GMT",,9c:29:76:18:2e:32,38,0,,,2,1,8,,,,,,,,,,,,,
1231,"Jul 13, 2023 15:21:30.046187405 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1232,"Jul 13, 2023 15:21:30.080282084 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2060,2,0,4,,,Zain656756,,,,,,,,,,
1233,"Jul 13, 2023 15:21:30.084023307 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1234,"Jul 13, 2023 15:21:30.101160235 GMT",,94:17:15:ee:35:25,38,0,,,2,1,8,,,,,,,,,,,,,
1235,"Jul 13, 2023 15:21:30.115695126 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1236,"Jul 13, 2023 15:21:30.157783054 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1237,"Jul 13, 2023 15:21:30.189306079 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1238,"Jul 13, 2023 15:21:30.202424995 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
1239,"Jul 13, 2023 15:21:30.249260479 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1240,"Jul 13, 2023 15:21:30.338016328 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,12,,,,,,,,,,,,,
1241,"Jul 13, 2023 15:21:30.346207068 GMT",,ff:ff:ff:ff:ff:ff,34,0,ce:6b:60:77:85:72,,2,1,14,,,,,,,,,,,,,
1242,"Jul 13, 2023 15:21:30.447955873 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2618,2,0,8,0x00000000a3b88180,100,Aya's Galaxy ,1,1,,,,,,,,
1243,"Jul 13, 2023 15:21:30.555635032 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3803,2,0,4,,,Zain_aiinde,,,,,,,,,,
1244,"Jul 13, 2023 15:21:30.695809487 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
1245,"Jul 13, 2023 15:21:30.744174277 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,2471,2,0,12,,,,,,,,,,,6,,
1246,"Jul 13, 2023 15:21:30.744472194 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1247,"Jul 13, 2023 15:21:30.787116579 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1248,"Jul 13, 2023 15:21:30.808029362 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,230,2,0,8,0x0000000004b4c180,16,Aya's Galaxy ,1,2,,,,,,,,
1249,"Jul 13, 2023 15:21:30.880282284 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2084,2,0,4,,,Zain656756,,,,,,,,,,
1250,"Jul 13, 2023 15:21:30.930408788 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2085,2,0,4,,,Zain656756,,,,,,,,,,
1251,"Jul 13, 2023 15:21:30.960007571 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2623,2,0,8,0x00000000a3c05180,100,Aya's Galaxy ,1,1,,,,,,,,
1252,"Jul 13, 2023 15:21:31.104803165 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,13,,,,,,,,,,,,,
1253,"Jul 13, 2023 15:21:31.157280922 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
1254,"Jul 13, 2023 15:21:31.206969936 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1898,2,2,4,,,,,,,,,,,,,
1255,"Jul 13, 2023 15:21:31.207862840 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,0,2,0,12,,,,,,,,,,,7,,
1256,"Jul 13, 2023 15:21:31.208168083 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1257,"Jul 13, 2023 15:21:31.365037168 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,260,2,0,8,0x0000000004bd4180,16,Aya's Galaxy ,1,2,,,,,,,,
1258,"Jul 13, 2023 15:21:31.479838508 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,267,2,0,8,0x0000000004bf0180,16,Aya's Galaxy ,1,2,,,,,,,,
1259,"Jul 13, 2023 15:21:31.512457512 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,269,2,0,8,0x0000000004bf8180,16,Aya's Galaxy ,1,2,,,,,,,,
1260,"Jul 13, 2023 15:21:31.580314919 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2105,2,0,4,,,Zain656756,,,,,,,,,,
1261,"Jul 13, 2023 15:21:31.638974486 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
1262,"Jul 13, 2023 15:21:31.694751976 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
1263,"Jul 13, 2023 15:21:31.738450592 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,5,2,0,12,,,,,,,,,,,2,,
1264,"Jul 13, 2023 15:21:31.739108813 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1265,"Jul 13, 2023 15:21:31.753536318 GMT",,30:4b:07:68:bc:18,28,0,,,2,1,12,,,,,,,,,,,,,
1266,"Jul 13, 2023 15:21:31.912044453 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
1267,"Jul 13, 2023 15:21:31.937273598 GMT",,76:be:eb:11:6f:ff,38,0,,,2,1,8,,,,,,,,,,,,,
1268,"Jul 13, 2023 15:21:31.967679134 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1269,"Jul 13, 2023 15:21:32.188788978 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2637,2,0,8,0x00000000a3d31180,100,Aya's Galaxy ,1,1,,,,,,,,
1270,"Jul 13, 2023 15:21:32.206683190 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1271,"Jul 13, 2023 15:21:32.240791709 GMT",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,3816,2,0,4,,,Zain_aiinde,,,,,,,,,,
1272,"Jul 13, 2023 15:21:32.268956012 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
1273,"Jul 13, 2023 15:21:32.269426799 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,2,2,0,12,,,,,,,,,,,7,,
1274,"Jul 13, 2023 15:21:32.269760239 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1275,"Jul 13, 2023 15:21:32.314349922 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1901,2,2,4,,,,,,,,,,,,,
1276,"Jul 13, 2023 15:21:32.316216855 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,3,2,0,12,,,,,,,,,,,7,,
1277,"Jul 13, 2023 15:21:32.316458688 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1278,"Jul 13, 2023 15:21:32.326046226 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1902,2,2,4,,,,,,,,,,,,,
1279,"Jul 13, 2023 15:21:32.369795857 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1903,2,2,4,,,,,,,,,,,,,
1280,"Jul 13, 2023 15:21:32.370475873 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,5,2,0,12,,,,,,,,,,,7,,
1281,"Jul 13, 2023 15:21:32.370885457 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1282,"Jul 13, 2023 15:21:32.394673592 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,6,2,0,12,,,,,,,,,,,7,,
1283,"Jul 13, 2023 15:21:32.394975824 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1284,"Jul 13, 2023 15:21:32.456608654 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1906,2,2,4,,,,,,,,,,,,,
1285,"Jul 13, 2023 15:21:32.457436004 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,8,2,0,12,,,,,,,,,,,7,,
1286,"Jul 13, 2023 15:21:32.457688528 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1287,"Jul 13, 2023 15:21:32.495940739 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2647,2,0,8,0x00000000a3d7c180,100,Aya's Galaxy ,1,1,,,,,,,,
1288,"Jul 13, 2023 15:21:32.497818036 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
1289,"Jul 13, 2023 15:21:32.498697795 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,9,2,0,12,,,,,,,,,,,7,,
1290,"Jul 13, 2023 15:21:32.498996569 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1291,"Jul 13, 2023 15:21:32.522111708 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1908,2,2,4,,,,,,,,,,,,,
1292,"Jul 13, 2023 15:21:32.530624568 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,11,2,0,12,,,,,,,,,,,7,,
1293,"Jul 13, 2023 15:21:32.530962085 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1294,"Jul 13, 2023 15:21:32.580004382 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1295,"Jul 13, 2023 15:21:32.593836777 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,328,2,0,8,0x0000000004d00180,16,Aya's Galaxy ,1,2,,,,,,,,
1296,"Jul 13, 2023 15:21:32.700803250 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2652,2,0,8,0x00000000a3dae180,100,Aya's Galaxy ,1,1,,,,,,,,
1297,"Jul 13, 2023 15:21:32.741391577 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,337,2,0,8,0x0000000004d24180,16,Aya's Galaxy ,1,2,,,,,,,,
1298,"Jul 13, 2023 15:21:32.806804905 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,341,2,0,8,0x0000000004d34180,16,Aya's Galaxy ,1,2,,,,,,,,
1299,"Jul 13, 2023 15:21:32.913267423 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1300,"Jul 13, 2023 15:21:32.954323203 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,350,2,0,8,0x0000000004d58180,16,Aya's Galaxy ,1,2,,,,,,,,
1301,"Jul 13, 2023 15:21:32.957825334 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1302,"Jul 13, 2023 15:21:32.983802717 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1303,"Jul 13, 2023 15:21:33.101714561 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,359,2,0,8,0x0000000004d7c180,16,Aya's Galaxy ,1,2,,,,,,,,
1304,"Jul 13, 2023 15:21:33.134618080 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,361,2,0,8,0x0000000004d84180,16,Aya's Galaxy ,1,2,,,,,,,,
1305,"Jul 13, 2023 15:21:33.212798587 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,347,0,d6:7e:a7:8e:35:cb,2657,2,0,8,0x00000000a3e2b180,100,Aya's Galaxy ,1,1,,,,,,,,
1306,"Jul 13, 2023 15:21:33.216539073 GMT",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,366,2,0,8,0x0000000004d98180,16,Aya's Galaxy ,1,2,,,,,,,,
1307,"Jul 13, 2023 15:21:33.230404392 GMT",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,2156,2,0,4,,,Zain656756,,,,,,,,,,
1308,"Jul 13, 2023 15:21:33.256602274 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,12,2,0,12,,,,,,,,,,,7,,
1309,"Jul 13, 2023 15:21:33.257047769 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1310,"Jul 13, 2023 15:21:33.287843003 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1311,"Jul 13, 2023 15:21:33.291434315 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
1312,"Jul 13, 2023 15:21:33.296190168 GMT",,ce:6b:60:77:85:72,28,0,,,2,1,13,,,,,,,,,,,,,
1313,"Jul 13, 2023 15:21:33.296843701 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,13,2,0,12,,,,,,,,,,,7,,
1314,"Jul 13, 2023 15:21:33.297168387 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1315,"Jul 13, 2023 15:21:33.324814374 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1912,2,2,4,,,,,,,,,,,,,
1316,"Jul 13, 2023 15:21:33.325577032 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,14,2,0,12,,,,,,,,,,,7,,
1317,"Jul 13, 2023 15:21:33.325854578 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1318,"Jul 13, 2023 15:21:33.365454119 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1319,"Jul 13, 2023 15:21:33.390418449 GMT",ce:6b:60:77:85:72,d6:7e:a7:8e:35:cb,42,0,d6:7e:a7:8e:35:cb,1914,2,2,4,,,,,,,,,,,,,
1320,"Jul 13, 2023 15:21:33.391103789 GMT",d6:7e:a7:8e:35:cb,ce:6b:60:77:85:72,44,0,d6:7e:a7:8e:35:cb,16,2,0,12,,,,,,,,,,,7,,
1321,"Jul 13, 2023 15:21:33.391445365 GMT",,d6:7e:a7:8e:35:cb,28,0,,,2,1,13,,,,,,,,,,,,,
1322,"Jul 13, 2023 15:21:33.407449727 GMT",,76:be:eb:11:6f:ff,28,0,,,2,1,13,,,,,,,,,,,,,
